payment_sk,id,customer_id,billing_address_id,channel_id,store_id,method,status_payment,amount,paid_at_date_id,paid_at_time,transaction_ref
252,7000000251,1316,2071.0,2,3.0,CASH,PAID,41382.0,20240317,23:55:16,TX-PXPQUBPX8JRW
253,7000000252,1356,2670.0,2,1.0,CASH,PAID,53361.0,20240302,20:29:06,TX-2XQZ21XG77FL
254,7000000253,266,1593.0,1,,GATEWAY,REFUNDED,56018.16,20250426,05:25:30,TX-SMD7KL9INTUO
255,7000000254,1359,2806.0,2,2.0,TRANSFER,PAID,25613.28,20241014,13:27:13,TX-YGMEXF9LO4ZZ
256,7000000255,843,2964.0,1,,GATEWAY,PAID,18687.0,20240814,07:28:16,TX-5LZ2L2E9EU0G
257,7000000256,599,1079.0,1,,GATEWAY,PAID,29659.2,20241001,23:52:27,TX-ATXAB0G3YVOL
258,7000000257,1048,1719.0,2,1.0,CARD,PAID,70059.0,20250601,04:07:49,TX-5ZVOMXW3HB9E
259,7000000258,319,2476.0,1,,CARD,PAID,35385.0,20241229,09:32:30,TX-YRH62E21TRBX
260,7000000259,846,1657.0,1,,GATEWAY,REFUNDED,32805.12,20250907,02:28:53,TX-3JF46DE7KIOS
261,7000000260,1491,4124.0,1,,CARD,PAID,41130.0,20241213,05:31:19,TX-XKQN8OY7GNJZ
262,7000000261,79,2302.0,1,,CARD,PAID,29040.0,20250815,13:42:26,TX-2BYNCS5834BK
263,7000000262,748,1858.0,1,,CARD,PAID,43588.8,20241120,18:38:35,TX-KVZBDGVVVVDK
264,7000000263,537,1983.0,1,,CARD,PAID,49905.0,20250101,04:25:31,TX-SGWN0MODP9NU
265,7000000264,303,3397.0,2,2.0,CARD,PAID,69750.45,20250820,09:26:01,TX-M6XK7OX4ROYL
266,7000000265,1065,2984.0,1,,GATEWAY,PAID,64468.56,20240429,01:48:14,TX-10MEATDUX63R
267,7000000266,606,3320.0,1,,GATEWAY,PAID,48325.95,20250508,08:36:52,TX-SWCAHKTWI9B8
268,7000000267,553,2944.0,1,,CARD,PAID,33870.0,20240301,16:23:56,TX-RZNNWXSS3SVY
269,7000000268,656,2664.0,1,,CARD,FAILED,13794.0,,,
270,7000000269,786,1050.0,1,,CARD,FAILED,83617.05,,,
271,7000000270,663,2835.0,2,1.0,CASH,PAID,14229.6,20240216,14:33:22,TX-LUUJ7KEX5DEV
272,7000000271,833,2042.0,1,,CARD,REFUNDED,87448.8,20240213,23:19:32,TX-0EOARRWWS4FZ
273,7000000272,844,3885.0,1,,GATEWAY,PAID,33144.0,20241027,11:34:38,TX-JNBZVFV991AC
274,7000000273,720,2433.0,1,,CARD,PAID,43588.8,20240302,09:39:25,TX-ZV4TY9YKRZ1Y
275,7000000274,169,3349.0,2,1.0,CARD,PAID,77064.9,20240928,09:34:23,TX-3G5SMQ5UFK8U
276,7000000275,969,1091.0,1,,GATEWAY,PAID,27336.0,20240624,06:19:57,TX-217PFTPYBOR9
277,7000000276,268,3904.0,2,4.0,CARD,PAID,29040.0,20250528,12:31:40,TX-3TFMS12WBAKE
278,7000000277,122,4019.0,2,1.0,CARD,PAID,50820.0,20241014,21:28:37,TX-DWW8DXAJXMB5
279,7000000278,617,1160.0,1,,GATEWAY,PAID,27636.0,20250306,09:56:56,TX-WLX04XSBY2OU
280,7000000279,608,2519.0,1,,GATEWAY,FAILED,54261.0,,,
281,7000000280,732,2454.0,2,1.0,CARD,PAID,33033.0,20240722,20:57:11,TX-DPUSQC38SEOO
282,7000000281,211,1596.0,1,,CARD,PAID,54101.28,20250312,12:52:34,TX-NIFMPEOSO1F1
283,7000000282,475,1428.0,1,,GATEWAY,PAID,24422.4,20241229,13:28:46,TX-41Q6L4JDGJ8Y
284,7000000283,949,2545.0,1,,CARD,PAID,16718.25,20250723,08:39:50,TX-70LGRPZRXEP4
285,7000000284,426,3967.0,2,2.0,CARD,PAID,70785.0,20240310,08:44:42,TX-5MN6SC6XSGAF
286,7000000285,386,2033.0,1,,CARD,FAILED,19350.0,,,
287,7000000286,500,2794.0,1,,CARD,PAID,37074.0,20240713,22:57:19,TX-4U41TQZ1VFUJ
288,7000000287,677,2760.0,2,1.0,CASH,PAID,51727.5,20250618,01:51:10,TX-6ZHDQAIBHYHH
289,7000000288,33,3081.0,2,1.0,CASH,PAID,14229.6,20250202,10:03:56,TX-5HTY6XNGDJ56
290,7000000289,194,2292.0,1,,CARD,FAILED,90389.1,,,
291,7000000290,78,4027.0,1,,GATEWAY,PAID,105354.3,20241105,00:56:09,TX-71M8ECKC546R
292,7000000291,102,1821.0,1,,GATEWAY,PAID,56900.25,20241020,04:01:08,TX-9BYQ71UHA6F6
293,7000000292,1072,3653.0,2,4.0,CARD,PAID,32270.7,20250430,13:38:07,TX-GUYG1JEV4IY4
294,7000000293,754,4160.0,1,,CARD,PAID,27036.0,20250822,16:47:42,TX-0JPO94I4MWNA
295,7000000294,195,1042.0,1,,CARD,FAILED,44460.0,,,
296,7000000295,862,1429.0,2,4.0,TRANSFER,REFUNDED,24829.2,20250328,18:46:52,TX-G4P93NYH90EN
297,7000000296,240,1487.0,2,2.0,CASH,PAID,18150.0,20240630,22:04:05,TX-E2KQ0B1VWNTV
298,7000000297,682,1757.0,2,1.0,CASH,REFUNDED,53361.0,20250813,01:05:27,TX-D2IGDXBZ392N
299,7000000298,849,1532.0,2,1.0,CASH,PAID,41382.0,20241106,14:51:55,TX-KXUNDMFZ5WW4
300,7000000299,807,,2,3.0,CARD,PAID,43560.0,20240508,02:32:30,TX-D8L8DJ0EK3LN
301,7000000300,901,,1,,GATEWAY,PAID,54633.6,20241119,18:32:25,TX-TR3GAE9DR5DB
302,7000000301,61,,1,,GATEWAY,PAID,29040.0,20240507,19:06:15,TX-KEOC6P3FKE5H
303,7000000302,1082,2242.0,1,,GATEWAY,FAILED,69507.0,,,
304,7000000303,1286,4145.0,2,3.0,CARD,PAID,39204.0,20240319,15:03:26,TX-KJG7DP5ULP2X
305,7000000304,1416,2582.0,1,,CARD,PAID,119873.77,20240318,05:57:51,TX-TUYL0BU1IADY
306,7000000305,979,3937.0,1,,CARD,PAID,31692.0,20250415,01:23:31,TX-B92HA6ELOUQX
307,7000000306,800,1955.0,1,,CARD,PAID,83671.5,20240501,03:04:28,TX-GRX6A990BSH1
308,7000000307,800,1916.0,1,,CARD,PAID,17835.0,20240913,18:02:18,TX-YZ8JG2RZGHXI
309,7000000308,757,1798.0,1,,GATEWAY,PAID,17835.0,20240329,17:35:18,TX-I5X65UM4YRV8
310,7000000309,1194,3960.0,2,1.0,CASH,FAILED,45738.0,,,
311,7000000310,673,,1,,GATEWAY,PAID,27636.0,20250104,20:32:45,TX-GF0G46U2SLZ2
312,7000000311,1266,3229.0,2,2.0,CARD,PAID,36209.25,20250110,09:43:16,TX-A9VQNWCQTJVU
313,7000000312,7,3846.0,2,2.0,CASH,PAID,36209.25,20250224,19:09:03,TX-QYUOLNLPR9A6
314,7000000313,1040,1144.0,2,3.0,CARD,PAID,71692.5,20250522,16:05:53,TX-9C70TRVTFMRM
315,7000000314,873,2123.0,1,,GATEWAY,PAID,33579.6,20241017,09:46:27,TX-H6DU9ZZ99VMH
316,7000000315,1336,1382.0,1,,CARD,PAID,54351.75,20250506,14:09:01,TX-QYEPJRF57CPL
317,7000000316,708,2517.0,2,1.0,CARD,PAID,71601.75,20250429,21:42:15,TX-T27JLLZ90Z23
318,7000000317,380,4.0,1,,CARD,PAID,37437.0,20240818,04:27:24,TX-A2B0X2VVI7AI
319,7000000318,634,3993.0,2,4.0,CARD,PAID,15246.0,20241007,11:46:46,TX-4JQTH0TPGOK6
320,7000000319,578,3570.0,1,,CARD,PAID,15429.6,20240422,23:29:45,TX-EYD3MYNUEUVL
321,7000000320,1479,3058.0,1,,CARD,PAID,36592.5,20250820,02:45:44,TX-LNOJKNPN8S6G
322,7000000321,1399,2851.0,1,,GATEWAY,PAID,94491.0,20250805,04:12:50,TX-6UL6ULM1T6I8
323,7000000322,522,3655.0,2,4.0,CASH,PAID,37243.8,20241121,08:14:29,TX-U4QP4ULPQP81
324,7000000323,247,1748.0,2,1.0,CARD,PAID,54711.36,20250404,19:13:07,TX-2P4LEW4P220X
325,7000000324,96,1189.0,2,4.0,CASH,PAID,69812.16,20250113,14:52:32,TX-90ZM8JKX2Y5L
326,7000000325,798,,2,2.0,CARD,PAID,28749.6,20241017,02:04:08,TX-O41OIMJGZ9AU
327,7000000326,21,3284.0,1,,CARD,PAID,84070.8,20240618,02:06:25,TX-450XPOI73T2G
328,7000000327,1236,2578.0,1,,CARD,PAID,31082.16,20250109,22:07:28,TX-PK9VO8PM4Y2M
329,7000000328,130,2454.0,1,,GATEWAY,PAID,82239.75,20250211,20:56:23,TX-1KKTDNUMVEXG
330,7000000329,169,3385.0,1,,CARD,PAID,44324.4,20240317,19:29:09,TX-XJH8KGYZM509
331,7000000330,973,3432.0,2,2.0,CASH,PAID,29040.0,20241216,04:37:58,TX-MFPVK4WYZIQO
332,7000000331,1449,3191.0,1,,CARD,PAID,68581.35,20241227,00:30:16,TX-2NWBAN52V58N
333,7000000332,210,4164.0,1,,GATEWAY,PAID,62547.0,20250918,23:50:29,TX-2LCHHCC5ZSNP
334,7000000333,737,3214.0,1,,GATEWAY,FAILED,16552.56,,,
335,7000000334,1350,2760.0,1,,GATEWAY,PAID,71341.2,20250508,13:30:02,TX-AACSM4V7B6LD
336,7000000335,170,2980.0,1,,CARD,PAID,73691.1,20240213,12:22:45,TX-9VP4JS6NLM4G
337,7000000336,217,3683.0,1,,GATEWAY,PAID,47964.0,20240721,01:43:12,TX-MRUO0N85J0DK
338,7000000337,254,3745.0,1,,CARD,PAID,17835.0,20240913,15:56:03,TX-FC0XEF6A9XCX
339,7000000338,1400,1718.0,1,,GATEWAY,REFUNDED,47146.2,20240325,06:06:07,TX-5AQRJS9NPTPR
340,7000000339,1213,2901.0,1,,GATEWAY,FAILED,54561.0,,,
341,7000000340,1410,1163.0,1,,GATEWAY,PAID,14268.0,20240807,21:48:50,TX-V49TDYF12CHD
342,7000000341,128,3346.0,2,2.0,CASH,PAID,30492.0,20241223,12:45:16,TX-1PO9O2M470N9
343,7000000342,499,2436.0,1,,CARD,PAID,18142.5,20241009,09:08:07,TX-96NJWU73365R
344,7000000343,494,3637.0,1,,CARD,PAID,27989.4,20240813,22:43:35,TX-V4W5NU4IN2KQ
345,7000000344,755,1557.0,1,,GATEWAY,PAID,41430.0,20240724,22:32:16,TX-6LR6SAKRAFFL
346,7000000345,518,1355.0,1,,CARD,PAID,41164.2,20240502,14:42:44,TX-5WDA03DAZ3RW
347,7000000346,1171,1257.0,2,4.0,TRANSFER,PAID,41382.0,20250314,07:52:46,TX-GHB9NH3PF34H
348,7000000347,1261,3081.0,1,,CARD,PAID,54261.0,20240820,08:55:12,TX-HPYHX68YV2NP
349,7000000348,468,3977.0,2,4.0,CASH,PAID,12414.6,20241116,07:49:32,TX-YS1DUAFA0XRJ
350,7000000349,503,1799.0,1,,CARD,PAID,44760.0,20240829,22:03:26,TX-QRSPPOBH9GCT
351,7000000350,1073,1859.0,2,3.0,CASH,PAID,42688.8,20240320,22:37:52,TX-7YSX5TUAN5O2
352,7000000351,997,2521.0,2,1.0,CARD,PAID,32670.0,20240504,02:42:15,TX-P1YVFKXVQVAE
353,7000000352,435,2593.0,1,,CARD,PAID,35203.5,20250216,19:46:26,TX-72J7IJ6LNY6W
354,7000000353,1401,1070.0,2,4.0,CASH,PAID,41382.0,20250510,07:58:38,TX-Z4PE05SA9C2L
355,7000000354,202,3680.0,1,,CARD,PAID,17172.0,20250510,05:09:10,TX-JVJ0I4RTQ0BX
356,7000000355,920,,1,,CARD,PAID,50205.0,20241211,07:32:22,TX-XKJUPQVUBQEZ
357,7000000356,1101,,1,,GATEWAY,PAID,53361.0,20250607,09:50:54,TX-X0GOPDIORXB6
358,7000000357,305,2278.0,1,,CARD,PAID,14229.6,20240301,09:09:52,TX-AVPMX5L77IBR
359,7000000358,268,3448.0,1,,CARD,PAID,34485.0,20250709,05:28:42,TX-OO36UD0CTY1C
360,7000000359,636,4006.0,2,3.0,TRANSFER,PAID,35574.0,20240709,18:50:51,TX-49K5YJCOFNUM
361,7000000360,736,4144.0,2,4.0,CASH,PAID,62871.6,20240926,12:43:39,TX-04FI3D7JI6I8
362,7000000361,938,2978.0,1,,GATEWAY,PAID,72783.6,20250119,18:36:36,TX-K4RQJWOJWF50
363,7000000362,356,3340.0,1,,CARD,PAID,43560.0,20240816,08:12:23,TX-8Q185GSCMNUU
364,7000000363,544,1870.0,1,,CARD,PAID,13794.0,20240609,11:33:38,TX-I7T264W0HY3F
365,7000000364,952,4057.0,2,2.0,CASH,PAID,29882.16,20250819,00:55:14,TX-W7NHPGJX19EM
366,7000000365,1016,3283.0,1,,CARD,REFUNDED,81486.0,20250822,15:05:53,TX-4HUDSNJ53TIS
367,7000000366,1183,2941.0,1,,CARD,PAID,57529.05,20250717,04:00:00,TX-GH9Q7I2HKR65
368,7000000367,1154,3951.0,1,,GATEWAY,PAID,33570.0,20250420,16:14:53,TX-SX52GWA654NV
369,7000000368,1056,2501.0,1,,CARD,FAILED,27336.0,,,
370,7000000369,666,2631.0,2,1.0,CARD,PAID,39204.0,20241213,06:34:37,TX-XLY81XGJHK88
371,7000000370,1010,1321.0,2,2.0,CASH,PAID,36209.25,20250820,11:20:56,TX-AQLDTMXEBGXP
372,7000000371,977,2690.0,1,,GATEWAY,PAID,37500.0,20240117,18:05:29,TX-28ZBJJAC9ONQ
373,7000000372,172,1679.0,1,,GATEWAY,PAID,15383.7,20240823,23:26:48,TX-1GLRAPDN3H4Q
374,7000000373,1179,2327.0,1,,GATEWAY,PAID,16146.0,20240219,16:24:48,TX-P5CUJEXU4QVY
375,7000000374,1048,3996.0,2,2.0,CARD,PAID,53361.0,20250417,17:37:30,TX-6F1QW90TPG97
376,7000000375,480,3375.0,1,,GATEWAY,PAID,18051.75,20250624,17:50:30,TX-E942HQFXCLQ0
377,7000000376,164,1829.0,2,2.0,CASH,PAID,51727.5,20241217,06:03:23,TX-WQT2EXWNSCI3
378,7000000377,902,2023.0,2,1.0,CARD,PAID,36300.0,20240805,02:41:33,TX-CD1W6RUD5WC9
379,7000000378,1096,1250.0,1,,GATEWAY,PAID,49224.9,20250906,21:19:50,TX-LC6P0DRQFVFA
380,7000000379,1208,2375.0,1,,GATEWAY,PAID,13968.0,20250618,04:45:42,TX-5DMUP1YVWQJ8
381,7000000380,538,,2,2.0,TRANSFER,PAID,68534.4,20240614,18:39:36,TX-PGW00JYJ2DSA
382,7000000381,695,2940.0,1,,CARD,PAID,80779.2,20250519,09:44:05,TX-QA1VIQ63F9HK
383,7000000382,766,2015.0,1,,CARD,PAID,37800.0,20240623,13:15:32,TX-B4TSG0S0U50A
384,7000000383,295,1232.0,2,2.0,CARD,PAID,51455.25,20241123,03:17:56,TX-09HKD6K7RMNZ
385,7000000384,864,2402.0,1,,GATEWAY,PAID,42688.8,20250610,13:56:06,TX-IG7T92ZX195O
386,7000000385,314,1792.0,2,2.0,TRANSFER,PAID,91294.5,20240513,07:59:21,TX-B0U2HVMBN4HZ
387,7000000386,299,,2,1.0,CASH,PAID,17242.5,20241025,16:50:57,TX-2DCPGANL816L
388,7000000387,786,3750.0,1,,GATEWAY,PAID,44760.0,20250330,06:40:03,TX-71SD6QK06HOI
389,7000000388,356,3019.0,1,,GATEWAY,PAID,53835.0,20240604,08:31:09,TX-SKI19UR8NZJE
390,7000000389,792,1409.0,1,,CARD,PAID,12414.6,20240506,07:05:32,TX-2AGIF4ST5TVG
391,7000000390,88,1766.0,1,,CARD,PAID,19957.5,20240317,06:40:23,TX-TAHQBBU55DVA
392,7000000391,1426,,1,,CARD,REFUNDED,17235.0,20240208,08:19:39,TX-8ZPLCL4J7RB6
393,7000000392,1,2225.0,2,2.0,CASH,PAID,35574.0,20240816,04:40:43,TX-INXS8RHVV5AA
394,7000000393,803,2967.0,2,3.0,CARD,PAID,14229.6,20240321,15:53:22,TX-OA3AU16N4SYZ
395,7000000394,589,2434.0,1,,GATEWAY,PAID,47454.75,20250731,14:27:59,TX-VTVOAV41B8E9
396,7000000395,1238,3718.0,2,3.0,CASH,PAID,44823.24,20240602,05:54:27,TX-5J8UR63NYIR1
397,7000000396,293,2969.0,1,,GATEWAY,PAID,58045.8,20240814,16:23:50,TX-BW69ZMQ9P7EQ
398,7000000397,882,3421.0,1,,CARD,PAID,15420.0,20250706,05:59:31,TX-NM6HXG0QGGBU
399,7000000398,913,1396.0,1,,CARD,REFUNDED,80188.8,20240329,19:52:21,TX-EC4NNZ49NQ3N
400,7000000399,960,2343.0,2,2.0,CASH,PAID,57354.0,20241004,22:43:00,TX-T4LMAG75TO3E
401,7000000400,1084,3358.0,2,1.0,CASH,PAID,15246.0,20250313,05:19:03,TX-8R60T3I6KDPR
402,7000000401,1411,4096.0,2,2.0,TRANSFER,PAID,49005.0,20250627,02:21:47,TX-BMR81MZAP796
403,7000000402,889,3163.0,1,,CARD,PAID,44324.4,20241220,19:19:07,TX-VQFN0IZH88RB
404,7000000403,814,3026.0,1,,CARD,PAID,55650.0,20241216,03:29:57,TX-3WUQAYGI0P0H
405,7000000404,293,1578.0,1,,GATEWAY,PAID,46076.4,20250313,19:49:21,TX-E3LM75Q7GX2S
406,7000000405,1121,2873.0,1,,GATEWAY,PAID,80198.4,20240820,08:05:48,TX-K83GSGCHYB7T
407,7000000406,696,2504.0,2,1.0,CASH,PAID,51727.5,20240825,18:28:12,TX-ORJGRU9TD57R
408,7000000407,331,2703.0,1,,CARD,FAILED,31036.5,,,
409,7000000408,106,2653.0,1,,CARD,PAID,38252.7,20241113,01:19:51,TX-QOYJSAZIDRCT
410,7000000409,918,3636.0,2,2.0,CARD,FAILED,39204.0,,,
411,7000000410,305,,1,,CARD,PAID,42688.8,20250721,04:48:11,TX-IBZRBYKR9J94
412,7000000411,381,1645.0,1,,CARD,PAID,47754.75,20241110,23:46:04,TX-AO1WXLCIU4BM
413,7000000412,176,,2,3.0,TRANSFER,PAID,28459.2,20241121,10:51:26,TX-UYJMIC97SZPL
414,7000000413,1269,3013.0,2,2.0,CARD,FAILED,29040.0,,,
415,7000000414,128,,1,,GATEWAY,PAID,48634.5,20250514,00:30:45,TX-A4S38KRDFV37
416,7000000415,424,3972.0,2,2.0,CARD,PAID,17787.0,20250501,04:14:09,TX-MB5OQNRSHFCA
417,7000000416,7,1784.0,2,4.0,CARD,FAILED,39131.4,,,
418,7000000417,105,3632.0,2,3.0,TRANSFER,PAID,31944.0,20240331,07:37:37,TX-XGCNAYKYNQVS
419,7000000418,1415,3350.0,1,,CARD,REFUNDED,47364.0,20240629,18:10:46,TX-G5T3LZ8VNBZ4
420,7000000419,283,3503.0,1,,GATEWAY,PAID,79436.1,20240324,08:53:53,TX-H7YDH9ZLPVBB
421,7000000420,1430,1172.0,2,2.0,CARD,PAID,13794.0,20241211,09:36:14,TX-9V2XX0ZE5NHC
422,7000000421,673,1136.0,1,,CARD,PAID,40404.0,20240902,02:04:20,TX-6H7TNVOKEYNJ
423,7000000422,1419,2917.0,1,,CARD,PAID,68055.0,20250224,06:59:29,TX-MFUCVJ3FR6Q9
424,7000000423,39,2878.0,2,1.0,CASH,PAID,28459.2,20250610,04:53:32,TX-4VGL8QW99YKY
425,7000000424,189,3758.0,1,,CARD,PAID,15429.6,20240711,07:55:21,TX-621O2EAH0OK3
426,7000000425,526,,2,2.0,CASH,PAID,12806.64,20250929,14:19:43,TX-X4Z5W67FAAYF
427,7000000426,790,1242.0,1,,CARD,PAID,43560.0,20240711,07:32:53,TX-G2L3AJ87WLYZ
428,7000000427,464,3442.0,1,,GATEWAY,PAID,43160.7,20240707,13:03:01,TX-5461BOCHTCX5
429,7000000428,262,1760.0,1,,CARD,FAILED,36474.0,,,
430,7000000429,1051,1262.0,2,1.0,CARD,PAID,71220.6,20250413,13:57:39,TX-MZ3E9YP0AYS4
431,7000000430,582,2134.0,1,,CARD,PAID,46638.0,20250130,08:07:57,TX-AZT8YBM71PME
432,7000000431,3,3658.0,1,,CARD,PAID,42664.2,20250907,21:13:28,TX-JAVF61DM78UI
433,7000000432,678,2620.0,1,,CARD,PAID,47020.2,20240122,14:03:01,TX-20PY43VV1HBY
434,7000000433,369,2775.0,1,,GATEWAY,PAID,14268.0,20250112,09:39:57,TX-K1W031MPYYNQ
435,7000000434,71,3238.0,1,,CARD,REFUNDED,30540.0,20240412,18:35:44,TX-W37J9GGFWJ6J
436,7000000435,1251,3391.0,1,,CARD,PAID,72193.2,20240519,19:46:28,TX-RUMPPEZAI861
437,7000000436,143,1780.0,2,4.0,CASH,PAID,43560.0,20240818,21:02:29,TX-F4IOFE9N09RB
438,7000000437,126,,1,,CARD,PAID,51727.5,20241101,22:32:14,TX-Q3AXQ33Z0XQ0
439,7000000438,945,2049.0,2,4.0,TRANSFER,PAID,58697.1,20250503,05:49:15,TX-31ZVW07TT4LH
440,7000000439,592,1328.0,1,,CARD,PAID,27588.0,20240104,15:07:12,TX-F8QMQHZW22DP
441,7000000440,462,2330.0,2,2.0,CARD,PAID,73616.4,20241030,21:14:44,TX-5CFNAK5C9Y27
442,7000000441,274,2282.0,1,,GATEWAY,PAID,46323.24,20240320,14:42:42,TX-EM7R3QCQAOOX
443,7000000442,703,1951.0,2,3.0,CARD,PAID,53361.0,20240525,11:17:42,TX-YUDWNIFYIR3D
444,7000000443,723,1522.0,2,1.0,CARD,FAILED,120969.75,,,
445,7000000444,310,1628.0,1,,CARD,PAID,44324.4,20250119,07:39:25,TX-1DE1YU96AG0S
446,7000000445,410,1694.0,2,2.0,TRANSFER,PAID,29040.0,20240725,23:46:04,TX-PW17KF6JZQF2
447,7000000446,495,3607.0,1,,CARD,PAID,43888.8,20240813,14:17:13,TX-V8G4DYUVUMSF
448,7000000447,457,4150.0,1,,GATEWAY,PAID,43588.8,20241109,06:47:03,TX-K4O27EVCNQIY
449,7000000448,852,3183.0,2,1.0,CARD,PAID,13794.0,20250111,17:23:27,TX-R1HVTW5EJE32
450,7000000449,793,2943.0,1,,GATEWAY,PAID,69516.6,20240402,18:40:15,TX-BDYQIXYCGU3I
451,7000000450,789,,1,,CARD,PAID,20257.5,20240908,05:44:17,TX-ASXB25T0FW5J
452,7000000451,1075,3350.0,2,4.0,CASH,REFUNDED,34485.0,20240410,15:58:16,TX-TNTYESTAZALH
453,7000000452,814,3621.0,1,,CARD,PAID,54313.88,20250302,16:03:37,TX-C9T6P07HZQ8O
454,7000000453,1270,1826.0,1,,GATEWAY,PAID,15129.6,20240415,19:38:14,TX-VZOU1WTXJLVB
455,7000000454,442,1080.0,1,,CARD,PAID,40104.0,20250524,17:15:23,TX-AWVDZV19547K
456,7000000455,1109,3912.0,1,,CARD,FAILED,102694.8,,,
457,7000000456,1107,2546.0,2,4.0,CASH,PAID,81783.9,20240927,22:59:36,TX-QYXWL9615PAY
458,7000000457,1229,1247.0,1,,GATEWAY,PAID,16418.25,20250928,21:42:51,TX-W9KRBE6EYOX6
459,7000000458,498,,1,,CARD,PAID,48097.5,20241028,12:52:38,TX-XL1CAJ1BFHL5
460,7000000459,738,2251.0,1,,GATEWAY,REFUNDED,28749.6,20241216,11:00:47,TX-9SSXL9RIBGMO
461,7000000460,1412,3187.0,1,,CARD,PAID,18676.35,20240402,10:37:23,TX-4SVXHX4NWLKG
462,7000000461,1462,2263.0,1,,GATEWAY,PAID,27989.4,20240326,01:13:56,TX-YUJJV8LRZSUZ
463,7000000462,167,2154.0,1,,CARD,PAID,55650.0,20240527,05:10:54,TX-EPNZRC69T77W
464,7000000463,1066,1541.0,1,,CARD,PAID,13968.0,20250831,20:20:17,TX-YC0KLR7193Q1
465,7000000464,1075,1071.0,2,1.0,CASH,FAILED,44823.24,,,
466,7000000465,1393,2074.0,1,,CARD,FAILED,120334.5,,,
467,7000000466,181,1183.0,1,,CARD,PAID,67447.5,20250716,19:07:18,TX-GB5F0IKQ5J67
468,7000000467,746,1062.0,2,2.0,CARD,PAID,39204.0,20250103,19:24:27,TX-HNMINTSFJHUP
469,7000000468,1188,2493.0,1,,GATEWAY,PENDING,47020.2,,,
470,7000000469,803,4124.0,1,,GATEWAY,PAID,48924.9,20250614,09:04:37,TX-50ZFGGJAOYU5
471,7000000470,316,2274.0,2,2.0,TRANSFER,PAID,17787.0,20240209,01:06:15,TX-JZEKLEJVGIFY
472,7000000471,56,1313.0,2,1.0,CASH,PAID,41382.0,20240113,01:02:05,TX-X4UZIIFLNWRO
473,7000000472,1427,3581.0,1,,CARD,PAID,15841.08,20250726,10:37:30,TX-6AGXBBI7NE86
474,7000000473,1172,3871.0,1,,CARD,PAID,40104.0,20250301,19:28:55,TX-FFGFTIS2H7LZ
475,7000000474,613,2690.0,2,1.0,CASH,PAID,17242.5,20240806,05:26:23,TX-YS3UUI5XBOF8
476,7000000475,941,2574.0,2,2.0,CARD,FAILED,27588.0,,,
477,7000000476,748,1260.0,1,,CARD,PAID,72411.0,20250329,10:47:01,TX-M6EGZGAAP5UV
478,7000000477,780,3098.0,1,,GATEWAY,PAID,14694.0,20250517,01:18:39,TX-0LEY2WZ6DDY6
479,7000000478,642,1291.0,2,3.0,CASH,FAILED,13068.0,,,
480,7000000479,320,2190.0,2,2.0,CASH,PAID,53361.0,20250710,16:19:44,TX-KCX613RM6ZGE
481,7000000480,843,1833.0,2,3.0,CASH,PAID,43560.0,20250610,21:14:21,TX-F4OVKTCPWNKS
482,7000000481,956,,2,2.0,CASH,PAID,29221.5,20240131,20:59:13,TX-VKEESLVAKV3X
483,7000000482,348,3899.0,2,1.0,CASH,REFUNDED,37933.5,20241208,08:32:30,TX-A8K5DCQYJ8C2
484,7000000483,445,1669.0,1,,GATEWAY,PAID,15720.0,20240108,20:58:36,TX-JJI7LAMJEQBF
485,7000000484,758,3489.0,1,,GATEWAY,REFUNDED,33144.0,20250807,15:11:59,TX-8MEZRRCFPLBX
486,7000000485,481,1505.0,1,,CARD,PAID,52927.5,20240628,08:54:34,TX-7ZJC3WSFZW7D
487,7000000486,1303,1260.0,2,3.0,TRANSFER,PAID,51909.0,20240726,22:09:03,TX-6T5BC1U0ZQ3G
488,7000000487,1020,3824.0,2,4.0,CARD,PAID,29040.0,20250101,09:20:44,TX-JBVIMZ5H0DMU
489,7000000488,1376,3637.0,1,,CARD,REFUNDED,55350.0,20240521,18:51:46,TX-0YN4O5U58PDD
490,7000000489,1083,2341.0,2,1.0,CARD,PAID,67663.2,20250826,10:12:37,TX-MSAB3BVTBWGB
491,7000000490,760,1383.0,2,1.0,CASH,PAID,30855.0,20240930,02:08:59,TX-ZV1V8PDEWD6L
492,7000000491,1011,2738.0,2,2.0,TRANSFER,PAID,13068.0,20241117,07:56:41,TX-91PLAYYBGRXH
493,7000000492,913,2833.0,2,3.0,CASH,PAID,36826.35,20250928,02:24:33,TX-HRTPMO841LCL
494,7000000493,1012,4147.0,1,,GATEWAY,PAID,15429.6,20250627,20:06:51,TX-RDAAW2AFI63O
495,7000000494,1228,4137.0,1,,GATEWAY,PAID,57229.05,20240726,05:00:44,TX-Y9Y5EDM228GN
496,7000000495,1180,2375.0,2,3.0,CARD,FAILED,83853.0,,,
497,7000000496,173,2417.0,1,,GATEWAY,PAID,19287.0,20241115,03:30:11,TX-W4SPI0VP1DZX
498,7000000497,143,1351.0,2,1.0,TRANSFER,PENDING,83490.0,,,
499,7000000498,1036,1974.0,1,,CARD,PAID,18687.0,20240906,11:41:38,TX-3JWBXZWAIUOS
500,7000000499,829,,1,,CARD,FAILED,18351.75,,,
501,7000000500,214,1684.0,1,,GATEWAY,FAILED,69744.0,,,
