shipment_sk,id,customer_id,shipping_address_id,channel_id,carrier,shipped_at_date_id,shipped_at_time,delivered_at_date_id,delivered_at_time,tracking_number
287,9000000286,500,3063,1,Correo Argentino,20240712,04:57:19,20240715,04:57:19,TRK-2HRWR931OS
288,9000000287,677,1,2,PICKUP,20250617,09:51:10,20250618,09:51:10,
289,9000000288,33,1,2,PICKUP,20250201,18:03:56,20250202,18:03:56,
290,9000000289,194,4133,1,Correo Argentino,,,,,
291,9000000290,78,3785,1,Correo Argentino,20241105,11:56:09,20241109,11:56:09,TRK-OZ5CUWXG8T
292,9000000291,102,2992,1,Correo Argentino,20241018,15:01:08,20241024,15:01:08,TRK-40OOBAGXKK
293,9000000292,1072,4,2,PICKUP,20250429,10:38:07,20250430,10:38:07,
294,9000000293,754,2355,1,Correo Argentino,20250822,17:47:42,20250826,17:47:42,TRK-TTMA008WBG
295,9000000294,195,2148,1,Correo Argentino,,,,,
296,9000000295,862,4,2,PICKUP,20250327,00:46:52,20250328,00:46:52,
297,9000000296,240,2,2,PICKUP,20240628,12:04:05,20240629,12:04:05,
298,9000000297,682,1,2,PICKUP,20250811,01:05:27,20250812,01:05:27,
299,9000000298,849,1,2,PICKUP,20241104,05:51:55,20241105,05:51:55,
300,9000000299,807,3,2,PICKUP,20240506,18:32:30,20240507,18:32:30,
301,9000000300,901,2275,1,Correo Argentino,20241120,11:32:25,20241122,11:32:25,TRK-H5EYQT4XS3
302,9000000301,61,1367,1,Correo Argentino,20240507,02:06:15,20240512,02:06:15,TRK-KX9CE5R5X7
303,9000000302,1082,2268,1,Correo Argentino,,,,,
304,9000000303,1286,3,2,PICKUP,20240316,23:03:26,20240317,23:03:26,
305,9000000304,1416,2938,1,Correo Argentino,20240316,15:57:51,20240320,15:57:51,TRK-WR4IJI934Q
306,9000000305,979,3685,1,Correo Argentino,20250414,08:23:31,20250418,08:23:31,TRK-GA0XMVRUST
307,9000000306,800,1965,1,Correo Argentino,20240430,02:04:28,20240503,02:04:28,TRK-83QUV5F3FI
308,9000000307,800,4189,1,Correo Argentino,20240913,19:02:18,20240918,19:02:18,TRK-5G2YLFVGPI
309,9000000308,757,2362,1,Correo Argentino,20240328,22:35:18,20240331,22:35:18,TRK-OYGHVQIZD8
310,9000000309,1194,1,2,PICKUP,,,,,
311,9000000310,673,2708,1,Correo Argentino,20250105,06:32:45,20250107,06:32:45,TRK-71ZKV4IASM
312,9000000311,1266,2,2,PICKUP,20250107,14:43:16,20250108,14:43:16,
313,9000000312,7,2,2,PICKUP,20250223,16:09:03,20250224,16:09:03,
314,9000000313,1040,3,2,PICKUP,20250519,21:05:53,20250520,21:05:53,
315,9000000314,873,3426,1,Correo Argentino,20241016,05:46:27,20241019,05:46:27,TRK-R04JCRW9A8
316,9000000315,1336,3181,1,Correo Argentino,20250506,03:09:01,20250509,03:09:01,TRK-UVM6N6PWE3
317,9000000316,708,1,2,PICKUP,20250427,15:42:15,20250428,15:42:15,
318,9000000317,380,1738,1,Correo Argentino,20240817,16:27:24,20240821,16:27:24,TRK-5C5MWBWACJ
319,9000000318,634,4,2,PICKUP,20241006,02:46:46,20241007,02:46:46,
320,9000000319,578,3479,1,Correo Argentino,20240421,06:29:45,20240423,06:29:45,TRK-MA57CRCPJ8
321,9000000320,1479,1513,1,Correo Argentino,20250819,03:45:44,20250823,03:45:44,TRK-DXIS15425W
322,9000000321,1399,4177,1,Correo Argentino,20250803,08:12:50,20250806,08:12:50,TRK-XK02RA81RX
323,9000000322,522,4,2,PICKUP,20241120,17:14:29,20241121,17:14:29,
324,9000000323,247,1,2,PICKUP,20250401,23:13:07,20250402,23:13:07,
325,9000000324,96,4,2,PICKUP,20250111,15:52:32,20250112,15:52:32,
326,9000000325,798,2,2,PICKUP,20241014,13:04:08,20241015,13:04:08,
327,9000000326,21,3816,1,Correo Argentino,20240617,15:06:25,20240622,15:06:25,TRK-P5JG6V39HM
328,9000000327,1236,2156,1,Correo Argentino,20250110,08:07:28,20250113,08:07:28,TRK-MDVMWTRSHR
329,9000000328,130,3630,1,Correo Argentino,20250211,21:56:23,20250215,21:56:23,TRK-PJI9TT96J6
330,9000000329,169,2191,1,Correo Argentino,20240316,11:29:09,20240319,11:29:09,TRK-TKIZIWWL0A
331,9000000330,973,2,2,PICKUP,20241214,09:37:58,20241215,09:37:58,
332,9000000331,1449,2760,1,Correo Argentino,20241225,08:30:16,20241228,08:30:16,TRK-4K0RCSFKJZ
333,9000000332,210,3676,1,Correo Argentino,20250918,18:50:29,20250921,18:50:29,TRK-8DHCBZCXQU
334,9000000333,737,3288,1,Correo Argentino,,,,,
335,9000000334,1350,2055,1,Correo Argentino,20250508,03:30:02,20250512,03:30:02,TRK-ITBJQCU49B
336,9000000335,170,2424,1,Correo Argentino,20240211,20:22:45,20240215,20:22:45,TRK-OJCVJ0S121
337,9000000336,217,2792,1,Correo Argentino,20240720,06:43:12,20240724,06:43:12,TRK-0W710RWTCM
338,9000000337,254,3434,1,Correo Argentino,20240913,01:56:03,20240915,01:56:03,TRK-PCJPUF7VXQ
339,9000000338,1400,2649,1,Correo Argentino,20240323,09:06:07,20240325,09:06:07,TRK-PRYVF3TIVE
340,9000000339,1213,3198,1,Correo Argentino,,,,,
341,9000000340,1410,4045,1,Correo Argentino,20240806,18:48:50,20240808,18:48:50,TRK-4TFRX245GB
342,9000000341,128,2,2,PICKUP,20241221,11:45:16,20241222,11:45:16,
343,9000000342,499,1597,1,Correo Argentino,20241007,10:08:07,20241011,10:08:07,TRK-3TH5619XPL
344,9000000343,494,3679,1,Correo Argentino,20240812,01:43:35,20240814,01:43:35,TRK-W803CQEXUF
345,9000000344,755,3499,1,Correo Argentino,20240724,04:32:16,20240726,04:32:16,TRK-PMIAY8MLNC
346,9000000345,518,3588,1,Correo Argentino,20240502,22:42:44,20240504,22:42:44,TRK-90NLU6H2FO
347,9000000346,1171,4,2,PICKUP,20250312,07:52:46,20250313,07:52:46,
348,9000000347,1261,2436,1,Correo Argentino,20240819,17:55:12,20240821,17:55:12,TRK-N1V96NIX9T
349,9000000348,468,4,2,PICKUP,20241115,02:49:32,20241116,02:49:32,
350,9000000349,503,3647,1,Correo Argentino,20240830,01:03:26,20240902,01:03:26,TRK-H5BQD2UGQB
351,9000000350,1073,3,2,PICKUP,20240318,02:37:52,20240319,02:37:52,
352,9000000351,997,1,2,PICKUP,20240503,23:42:15,20240504,23:42:15,
353,9000000352,435,3441,1,Correo Argentino,20250217,13:46:26,20250222,13:46:26,TRK-CDC9YPP0KL
354,9000000353,1401,4,2,PICKUP,20250508,12:58:38,20250509,12:58:38,
355,9000000354,202,2190,1,Correo Argentino,20250510,11:09:10,20250515,11:09:10,TRK-OET37PJ6JA
356,9000000355,920,1169,1,Correo Argentino,20241210,11:32:22,20241215,11:32:22,TRK-WBXD9JIFZ7
357,9000000356,1101,2468,1,Correo Argentino,20250606,02:50:54,20250609,02:50:54,TRK-R7Z3UORWAO
358,9000000357,305,2211,1,Correo Argentino,20240301,22:09:52,20240305,22:09:52,TRK-4E0RK1Y2AX
359,9000000358,268,3813,1,Correo Argentino,20250709,15:28:42,20250711,15:28:42,TRK-3DYJXM8OG9
360,9000000359,636,3,2,PICKUP,20240709,10:50:51,20240710,10:50:51,
361,9000000360,736,4,2,PICKUP,20240923,16:43:39,20240924,16:43:39,
362,9000000361,938,1223,1,Correo Argentino,20250120,11:36:36,20250123,11:36:36,TRK-XKUAQ6XCBU
363,9000000362,356,3337,1,Correo Argentino,20240815,11:12:23,20240819,11:12:23,TRK-130IYMN8X9
364,9000000363,544,1402,1,Correo Argentino,20240608,21:33:38,20240611,21:33:38,TRK-CDCOWDXCJ1
365,9000000364,952,2,2,PICKUP,20250818,21:55:14,20250819,21:55:14,
366,9000000365,1016,1394,1,Correo Argentino,20250821,07:05:53,20250825,07:05:53,TRK-QZUSOFVD2M
367,9000000366,1183,1445,1,Correo Argentino,20250716,23:00:00,20250721,23:00:00,TRK-04NWF222GT
368,9000000367,1154,2661,1,Correo Argentino,20250420,10:14:53,20250423,10:14:53,TRK-0QU3G58K4N
369,9000000368,1056,3057,1,Correo Argentino,,,,,
370,9000000369,666,1,2,PICKUP,20241211,05:34:37,20241212,05:34:37,
371,9000000370,1010,2,2,PICKUP,20250818,16:20:56,20250819,16:20:56,
372,9000000371,977,1665,1,Correo Argentino,20240116,17:05:29,20240120,17:05:29,TRK-QPX17NQGFX
373,9000000372,172,2161,1,Correo Argentino,20240822,16:26:48,20240824,16:26:48,TRK-L15FV8ZC6P
374,9000000373,1179,1958,1,Correo Argentino,20240219,11:24:48,20240221,11:24:48,TRK-V9OB7NBQW3
375,9000000374,1048,2,2,PICKUP,20250414,23:37:30,20250415,23:37:30,
376,9000000375,480,3568,1,Correo Argentino,20250625,14:50:30,20250627,14:50:30,TRK-JT6GK3LV32
377,9000000376,164,2,2,PICKUP,20241215,01:03:23,20241216,01:03:23,
378,9000000377,902,1,2,PICKUP,20240802,04:41:33,20240803,04:41:33,
379,9000000378,1096,1438,1,Correo Argentino,20250906,07:19:50,20250911,07:19:50,TRK-B8MS9TKYJX
380,9000000379,1208,3800,1,Correo Argentino,20250616,09:45:42,20250622,09:45:42,TRK-V457GNVBA4
381,9000000380,538,2,2,PICKUP,20240613,20:39:36,20240614,20:39:36,
382,9000000381,695,2399,1,Correo Argentino,20250519,06:44:05,20250523,06:44:05,TRK-ZDHM025LPT
383,9000000382,766,2817,1,Correo Argentino,20240622,23:15:32,20240627,23:15:32,TRK-5FX580NSNT
384,9000000383,295,2,2,PICKUP,20241120,17:17:56,20241121,17:17:56,
385,9000000384,864,1701,1,Correo Argentino,20250609,18:56:06,20250613,18:56:06,TRK-Q041R1JKEW
386,9000000385,314,2,2,PICKUP,20240511,06:59:21,20240512,06:59:21,
387,9000000386,299,1,2,PICKUP,20241023,00:50:57,20241024,00:50:57,
388,9000000387,786,2281,1,Correo Argentino,20250328,11:40:03,20250402,11:40:03,TRK-SSMUSJ1H3E
389,9000000388,356,4013,1,Correo Argentino,20240604,02:31:09,20240606,02:31:09,TRK-U8CS0KFD86
390,9000000389,792,3061,1,Correo Argentino,20240504,21:05:32,20240509,21:05:32,TRK-H4EM5GOTUA
391,9000000390,88,2073,1,Correo Argentino,20240317,05:40:23,20240321,05:40:23,TRK-NN5IO7R6FW
392,9000000391,1426,2342,1,Correo Argentino,20240208,17:19:39,20240210,17:19:39,TRK-38DHEVPB5V
393,9000000392,1,2,2,PICKUP,20240815,21:40:43,20240816,21:40:43,
394,9000000393,803,3,2,PICKUP,20240320,04:53:22,20240321,04:53:22,
395,9000000394,589,3930,1,Correo Argentino,20250801,00:27:59,20250804,00:27:59,TRK-O6RMAO5XXY
396,9000000395,1238,3,2,PICKUP,20240601,10:54:27,20240602,10:54:27,
397,9000000396,293,2039,1,Correo Argentino,20240815,09:23:50,20240818,09:23:50,TRK-VHWB2ASFLX
398,9000000397,882,1492,1,Correo Argentino,20250706,06:59:31,20250710,06:59:31,TRK-7RJBN9QB1J
399,9000000398,913,4168,1,Correo Argentino,20240330,05:52:21,20240403,05:52:21,TRK-6T7CYX97I9
400,9000000399,960,2,2,PICKUP,20241003,15:43:00,20241004,15:43:00,
401,9000000400,1084,1,2,PICKUP,20250313,03:19:03,20250314,03:19:03,
402,9000000401,1411,2,2,PICKUP,20250624,15:21:47,20250625,15:21:47,
403,9000000402,889,2347,1,Correo Argentino,20241220,02:19:07,20241222,02:19:07,TRK-U9LOL3D7CI
404,9000000403,814,2071,1,Correo Argentino,20241215,05:29:57,20241218,05:29:57,TRK-TC8SJKG4RE
405,9000000404,293,2497,1,Correo Argentino,20250313,03:49:21,20250317,03:49:21,TRK-VOIWATX5JT
406,9000000405,1121,1564,1,Correo Argentino,20240820,15:05:48,20240823,15:05:48,TRK-1PHJHDDQEF
407,9000000406,696,1,2,PICKUP,20240825,07:28:12,20240826,07:28:12,
408,9000000407,331,3779,1,Correo Argentino,,,,,
409,9000000408,106,2897,1,Correo Argentino,20241113,23:19:51,20241116,23:19:51,TRK-PWVT6U7916
410,9000000409,918,2,2,PICKUP,,,,,
411,9000000410,305,3330,1,Correo Argentino,20250721,07:48:11,20250723,07:48:11,TRK-JP95F9HPKQ
412,9000000411,381,4104,1,Correo Argentino,20241109,18:46:04,20241114,18:46:04,TRK-KZVJH5OZYR
413,9000000412,176,3,2,PICKUP,20241119,11:51:26,20241120,11:51:26,
414,9000000413,1269,2,2,PICKUP,,,,,
415,9000000414,128,2300,1,Correo Argentino,20250513,10:30:45,20250518,10:30:45,TRK-L4AO4WV7AR
416,9000000415,424,2,2,PICKUP,20250430,04:14:09,20250501,04:14:09,
417,9000000416,7,4,2,PICKUP,,,,,
418,9000000417,105,3,2,PICKUP,20240330,22:37:37,20240331,22:37:37,
419,9000000418,1415,1980,1,Correo Argentino,20240628,18:10:46,20240630,18:10:46,TRK-S1SBDXG97S
420,9000000419,283,1937,1,Correo Argentino,20240323,18:53:53,20240326,18:53:53,TRK-MN41R7CX7M
421,9000000420,1430,2,2,PICKUP,20241209,08:36:14,20241210,08:36:14,
422,9000000421,673,3827,1,Correo Argentino,20240901,14:04:20,20240906,14:04:20,TRK-4VUVA1SI69
423,9000000422,1419,3924,1,Correo Argentino,20250223,19:59:29,20250226,19:59:29,TRK-V7NAQGU5IO
424,9000000423,39,1,2,PICKUP,20250609,00:53:32,20250610,00:53:32,
425,9000000424,189,1002,1,Correo Argentino,20240710,03:55:21,20240715,03:55:21,TRK-KVON3UQ1IK
426,9000000425,526,2,2,PICKUP,20250926,16:19:43,20250927,16:19:43,
427,9000000426,790,1870,1,Correo Argentino,20240711,03:32:53,20240714,03:32:53,TRK-QS9D3R3040
428,9000000427,464,2234,1,Correo Argentino,20240707,14:03:01,20240712,14:03:01,TRK-5YWNFJ9N6N
429,9000000428,262,3185,1,Correo Argentino,,,,,
430,9000000429,1051,1,2,PICKUP,20250412,13:57:39,20250413,13:57:39,
431,9000000430,582,3748,1,Correo Argentino,20250129,15:07:57,20250205,15:07:57,TRK-WXXDW2MVHP
432,9000000431,3,2930,1,Correo Argentino,20250907,03:13:28,20250911,03:13:28,TRK-YU4IJ0W80F
433,9000000432,678,1063,1,Correo Argentino,20240121,12:03:01,20240123,12:03:01,TRK-8SMQP72T4Y
434,9000000433,369,2830,1,Correo Argentino,20250110,14:39:57,20250113,14:39:57,TRK-6Q73SMQL2T
435,9000000434,71,2890,1,Correo Argentino,20240413,15:35:44,20240418,15:35:44,TRK-IDR6X0ACCH
436,9000000435,1251,4074,1,Correo Argentino,20240520,15:46:28,20240523,15:46:28,TRK-AA0C5HDFUB
437,9000000436,143,4,2,PICKUP,20240817,07:02:29,20240818,07:02:29,
438,9000000437,126,1069,1,Correo Argentino,20241102,14:32:14,20241107,14:32:14,TRK-JWY0TN1QAI
439,9000000438,945,4,2,PICKUP,20250503,02:49:15,20250504,02:49:15,
440,9000000439,592,4160,1,Correo Argentino,20240105,11:07:12,20240108,11:07:12,TRK-MD4F9HG3SD
441,9000000440,462,2,2,PICKUP,20241028,14:14:44,20241029,14:14:44,
442,9000000441,274,1623,1,Correo Argentino,20240319,14:42:42,20240323,14:42:42,TRK-P0LK5MVLTM
443,9000000442,703,3,2,PICKUP,20240524,06:17:42,20240525,06:17:42,
444,9000000443,723,1,2,PICKUP,,,,,
445,9000000444,310,1065,1,Correo Argentino,20250117,14:39:25,20250121,14:39:25,TRK-Z0OX2G8UC7
446,9000000445,410,2,2,PICKUP,20240723,07:46:04,20240724,07:46:04,
447,9000000446,495,2224,1,Correo Argentino,20240814,10:17:13,20240817,10:17:13,TRK-P6I5GSE146
448,9000000447,457,3609,1,Correo Argentino,20241109,13:47:03,20241112,13:47:03,TRK-WKJQZ4AA3P
449,9000000448,852,1,2,PICKUP,20250111,11:23:27,20250112,11:23:27,
450,9000000449,793,3001,1,Correo Argentino,20240403,04:40:15,20240407,04:40:15,TRK-SK9ZYEREPR
451,9000000450,789,2380,1,Correo Argentino,20240907,20:44:17,20240909,20:44:17,TRK-V1L0BZIPL3
452,9000000451,1075,4,2,PICKUP,20240410,13:58:16,20240411,13:58:16,
453,9000000452,814,3027,1,Correo Argentino,20250301,05:03:37,20250303,05:03:37,TRK-NC4Z99CA26
454,9000000453,1270,1713,1,Correo Argentino,20240415,03:38:14,20240418,03:38:14,TRK-107M4SQ86X
455,9000000454,442,1063,1,Correo Argentino,20250524,14:15:23,20250529,14:15:23,TRK-QLXXGV6W0D
456,9000000455,1109,2483,1,Correo Argentino,,,,,
457,9000000456,1107,4,2,PICKUP,20240926,04:59:36,20240927,04:59:36,
458,9000000457,1229,1019,1,Correo Argentino,20250928,07:42:51,20251002,07:42:51,TRK-Y2B73RRFKR
459,9000000458,498,3166,1,Correo Argentino,20241028,01:52:38,20241104,01:52:38,TRK-5QH1PTXGSR
460,9000000459,738,2360,1,Correo Argentino,20241216,00:00:47,20241220,00:00:47,TRK-MIKWMVW9KQ
461,9000000460,1412,1323,1,Correo Argentino,20240402,20:37:23,20240404,20:37:23,TRK-XI7FCYQ8QD
462,9000000461,1462,3207,1,Correo Argentino,20240325,20:13:56,20240330,20:13:56,TRK-CWD7X2N8LY
463,9000000462,167,1896,1,Correo Argentino,20240527,20:10:54,20240601,20:10:54,TRK-PLU4XODBSQ
464,9000000463,1066,1513,1,Correo Argentino,20250830,20:20:17,20250903,20:20:17,TRK-D2VSOEZFDJ
465,9000000464,1075,1,2,PICKUP,,,,,
466,9000000465,1393,3356,1,Correo Argentino,,,,,
467,9000000466,181,2081,1,Correo Argentino,20250715,20:07:18,20250719,20:07:18,TRK-26BOCEIAJX
468,9000000467,746,2,2,PICKUP,20250102,14:24:27,20250103,14:24:27,
469,9000000468,1188,3140,1,Correo Argentino,20241030,13:42:38,20241102,13:42:38,TRK-ONUKKQ6AQL
470,9000000469,803,3865,1,Correo Argentino,20250612,17:04:37,20250617,17:04:37,TRK-4Q40I1MCY2
471,9000000470,316,2,2,PICKUP,20240208,09:06:15,20240209,09:06:15,
472,9000000471,56,1,2,PICKUP,20240112,17:02:05,20240113,17:02:05,
473,9000000472,1427,2421,1,Correo Argentino,20250727,01:37:30,20250731,01:37:30,TRK-P4FC06HGFL
474,9000000473,1172,1023,1,Correo Argentino,20250228,11:28:55,20250303,11:28:55,TRK-M9NRAUZ73B
475,9000000474,613,1,2,PICKUP,20240803,20:26:23,20240804,20:26:23,
476,9000000475,941,2,2,PICKUP,,,,,
477,9000000476,748,2598,1,Correo Argentino,20250329,10:47:01,20250402,10:47:01,TRK-SKYKZ1GWJI
478,9000000477,780,1064,1,Correo Argentino,20250518,00:18:39,20250522,00:18:39,TRK-MOX9FXQ6S2
479,9000000478,642,3,2,PICKUP,,,,,
480,9000000479,320,2,2,PICKUP,20250709,11:19:44,20250710,11:19:44,
481,9000000480,843,3,2,PICKUP,20250608,22:14:21,20250609,22:14:21,
482,9000000481,956,2,2,PICKUP,20240129,17:59:13,20240130,17:59:13,
483,9000000482,348,1,2,PICKUP,20241207,05:32:30,20241208,05:32:30,
484,9000000483,445,1608,1,Correo Argentino,20240109,05:58:36,20240113,05:58:36,TRK-2TE8ECZG04
485,9000000484,758,4152,1,Correo Argentino,20250807,15:11:59,20250811,15:11:59,TRK-L0G7TP20PV
486,9000000485,481,3814,1,Correo Argentino,20240628,19:54:34,20240701,19:54:34,TRK-X4XSQ60MV6
487,9000000486,1303,3,2,PICKUP,20240724,14:09:03,20240725,14:09:03,
488,9000000487,1020,4,2,PICKUP,20241231,15:20:44,20250101,15:20:44,
489,9000000488,1376,2589,1,Correo Argentino,20240521,00:51:46,20240523,00:51:46,TRK-TAIAUXY9OR
490,9000000489,1083,1,2,PICKUP,20250824,14:12:37,20250825,14:12:37,
491,9000000490,760,1,2,PICKUP,20240930,00:08:59,20241001,00:08:59,
492,9000000491,1011,2,2,PICKUP,20241116,19:56:41,20241117,19:56:41,
493,9000000492,913,3,2,PICKUP,20250927,18:24:33,20250928,18:24:33,
494,9000000493,1012,2949,1,Correo Argentino,20250627,17:06:51,20250629,17:06:51,TRK-UMZT2EODA5
495,9000000494,1228,3714,1,Correo Argentino,20240726,12:00:44,20240729,12:00:44,TRK-SK2MLFDTLT
496,9000000495,1180,3,2,PICKUP,,,,,
497,9000000496,173,3518,1,Correo Argentino,20241115,22:30:11,20241118,22:30:11,TRK-ZAF7FR7M4K
498,9000000497,143,1,2,PICKUP,20240903,11:44:03,20240904,11:44:03,
499,9000000498,1036,1314,1,Correo Argentino,20240904,11:41:38,20240907,11:41:38,TRK-0N8O1S9KT9
500,9000000499,829,3135,1,Correo Argentino,,,,,
501,9000000500,214,3658,1,Correo Argentino,,,,,
502,9000000501,1242,1,2,PICKUP,20240519,07:17:57,20240520,07:17:57,
503,9000000502,1379,1555,1,Correo Argentino,20241004,03:51:30,20241008,03:51:30,TRK-QDM330FLOC
504,9000000503,1415,4058,1,Correo Argentino,20250821,13:35:54,20250823,13:35:54,TRK-3VLY26Y7XP
505,9000000504,511,3527,1,Correo Argentino,20250209,02:50:08,20250213,02:50:08,TRK-GIYRNQ1M3A
506,9000000505,920,2,2,PICKUP,,,,,
507,9000000506,69,1607,1,Correo Argentino,20241207,05:32:58,20241212,05:32:58,TRK-C51SJ92IEU
508,9000000507,492,4,2,PICKUP,20250710,18:14:18,20250711,18:14:18,
509,9000000508,523,2388,1,Correo Argentino,20240604,20:23:50,20240608,20:23:50,TRK-KZ96U4OO1E
510,9000000509,1382,1056,1,Correo Argentino,20250804,00:05:53,20250809,00:05:53,TRK-D4DJXMVMTY
511,9000000510,310,3263,1,Correo Argentino,20240903,00:22:45,20240906,00:22:45,TRK-3ED46KIHOK
512,9000000511,457,3646,1,Correo Argentino,20240108,07:18:50,20240115,07:18:50,TRK-APXETGCJ7L
513,9000000512,396,3874,1,Correo Argentino,20250917,22:58:59,20250919,22:58:59,TRK-NZAF9KW51D
514,9000000513,538,3,2,PICKUP,20241213,02:47:30,20241214,02:47:30,
515,9000000514,6,1,2,PICKUP,20241013,16:10:02,20241014,16:10:02,
516,9000000515,733,2417,1,Correo Argentino,20240102,18:07:21,20240106,18:07:21,TRK-CXLZE639KW
517,9000000516,56,1,2,PICKUP,20250318,17:57:55,20250319,17:57:55,
518,9000000517,367,3616,1,Correo Argentino,20240621,05:16:44,20240626,05:16:44,TRK-1Y2D6UNUWI
519,9000000518,812,1,2,PICKUP,20250622,17:51:56,20250623,17:51:56,
520,9000000519,669,2406,1,Correo Argentino,20240422,00:22:18,20240426,00:22:18,TRK-YEJL0TI4NR
521,9000000520,566,3580,1,Correo Argentino,20240130,21:32:00,20240204,21:32:00,TRK-C6CGELVD3D
522,9000000521,1055,3172,1,Correo Argentino,20240828,03:44:31,20240903,03:44:31,TRK-WOQIH029NL
523,9000000522,577,4107,1,Correo Argentino,20240827,16:09:08,20240829,16:09:08,TRK-83NC8MQ5S4
524,9000000523,689,3,2,PICKUP,20240920,18:04:41,20240921,18:04:41,
525,9000000524,787,4,2,PICKUP,20240513,20:34:58,20240514,20:34:58,
526,9000000525,32,3187,1,Correo Argentino,20240114,03:58:31,20240119,03:58:31,TRK-WXW0SQGOVX
527,9000000526,434,2436,1,Correo Argentino,20240220,10:18:19,20240222,10:18:19,TRK-C52R3AKEZ7
528,9000000527,1470,2,2,PICKUP,20250519,01:14:06,20250520,01:14:06,
529,9000000528,226,3,2,PICKUP,20240222,18:32:18,20240223,18:32:18,
530,9000000529,1190,4141,1,Correo Argentino,20241020,07:14:33,20241023,07:14:33,TRK-OPBL120ETC
531,9000000530,1004,2331,1,Correo Argentino,20240512,02:35:07,20240515,02:35:07,TRK-2J1WMPQ30V
532,9000000531,1315,4,2,PICKUP,20241209,06:49:56,20241210,06:49:56,
533,9000000532,701,1062,1,Correo Argentino,20241012,07:14:37,20241016,07:14:37,TRK-6OQNFC3Y0S
534,9000000533,843,2623,1,Correo Argentino,20250429,19:51:50,20250503,19:51:50,TRK-JMHJ6C6AB5
535,9000000534,1167,1266,1,Correo Argentino,20250222,16:44:18,20250225,16:44:18,TRK-GRBKCY7QFU
536,9000000535,681,2805,1,Correo Argentino,20250410,01:16:49,20250415,01:16:49,TRK-FQMJ22OIGK
537,9000000536,513,4,2,PICKUP,20250302,08:01:17,20250303,08:01:17,
538,9000000537,970,1,2,PICKUP,20240830,05:40:41,20240831,05:40:41,
539,9000000538,383,2756,1,Correo Argentino,20241217,09:10:50,20241222,09:10:50,TRK-YG8CV71E4F
540,9000000539,527,1701,1,Correo Argentino,20250301,07:25:00,20250304,07:25:00,TRK-OWMWGOSNST
541,9000000540,757,1155,1,Correo Argentino,,,,,
542,9000000541,12,3,2,PICKUP,20241231,07:45:35,20250101,07:45:35,
543,9000000542,1022,1563,1,Correo Argentino,20240503,13:39:33,20240505,13:39:33,TRK-VS1VUCAHOG
544,9000000543,619,3377,1,Correo Argentino,20240728,16:42:38,20240802,16:42:38,TRK-JDZO392PTG
545,9000000544,461,3,2,PICKUP,20240323,12:27:13,20240324,12:27:13,
546,9000000545,1454,1,2,PICKUP,20250328,18:59:40,20250329,18:59:40,
547,9000000546,1199,1402,1,Correo Argentino,20241117,08:47:00,20241121,08:47:00,TRK-FF4YEX324G
548,9000000547,1398,1087,1,Correo Argentino,20250603,23:16:25,20250606,23:16:25,TRK-9Z9CPCYWC9
549,9000000548,401,1115,1,Correo Argentino,20250919,08:31:23,20250923,08:31:23,TRK-MTB77MEUUY
550,9000000549,1360,1279,1,Correo Argentino,20250315,05:14:47,20250319,05:14:47,TRK-IQA123NCRJ
551,9000000550,768,2339,1,Correo Argentino,20250416,06:52:15,20250423,06:52:15,TRK-T5Q07NJ8A2
552,9000000551,295,1459,1,Correo Argentino,20250930,10:20:11,20251002,10:20:11,TRK-WOO0HLLSSG
553,9000000552,1270,2,2,PICKUP,20250424,19:32:52,20250425,19:32:52,
554,9000000553,999,3,2,PICKUP,20240624,23:47:54,20240625,23:47:54,
555,9000000554,264,1245,1,Correo Argentino,20250526,13:24:00,20250528,13:24:00,TRK-UQOLF8MJL8
556,9000000555,1372,3733,1,Correo Argentino,20250802,08:16:15,20250804,08:16:15,TRK-WKR38K2D0J
557,9000000556,103,1,2,PICKUP,20250122,14:29:33,20250123,14:29:33,
558,9000000557,493,3,2,PICKUP,20240408,07:01:48,20240409,07:01:48,
559,9000000558,136,4,2,PICKUP,20240923,03:27:10,20240924,03:27:10,
