sales_order_sk,id,customer_id,channel_id,store_id,order_date_id,order_time,order_date,billing_address_id,shipping_address_id,status_order,currency_code,subtotal,tax_amount,shipping_fee,total_amount
212,1000000211,1400,2,1.0,20250719,23:54:49,2025-07-19,1780,1,REFUNDED,ARS,66780.0,14023.8,0.0,80803.8
213,1000000212,945,1,,20250218,13:52:44,2025-02-18,106,1882,FULFILLED,ARS,11760.0,2469.6,900.0,15129.6
214,1000000213,1443,1,,20240416,02:19:09,2024-04-16,1390,1896,FULFILLED,ARS,15750.0,3307.5,1500.0,20557.5
215,1000000214,1430,1,,20240719,23:42:13,2024-07-19,2114,3683,FULFILLED,ARS,22680.0,4762.8,900.0,28342.8
216,1000000215,1330,1,,20240129,19:10:09,2024-01-29,613,2575,FULFILLED,ARS,51015.0,10713.15,900.0,62628.15
217,1000000216,274,1,,20250510,12:35:04,2025-05-10,3105,1502,FULFILLED,ARS,15675.0,3291.75,900.0,19866.75
218,1000000217,1251,2,2.0,20240405,10:08:16,2024-04-05,455,2,FULFILLED,ARS,59962.5,12592.12,0.0,72554.62
219,1000000218,176,1,,20240704,15:57:47,2024-07-04,299,1546,FULFILLED,ARS,31860.0,6690.6,1200.0,39750.6
220,1000000219,42,2,2.0,20240612,19:28:12,2024-06-12,1205,2,PAID,ARS,45000.0,9450.0,0.0,54450.0
221,1000000220,582,1,,20250921,02:23:58,2025-09-21,1139,2929,FULFILLED,ARS,11400.0,2394.0,900.0,14694.0
222,1000000221,4,2,1.0,20250507,07:54:39,2025-05-07,73,1,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
223,1000000222,569,2,2.0,20240830,13:00:53,2024-08-30,2286,2,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
224,1000000223,157,2,1.0,20241224,00:04:43,2024-12-24,708,1,PAID,ARS,22680.0,4762.8,0.0,27442.8
225,1000000224,649,1,,20250322,13:07:04,2025-03-22,230,1307,FULFILLED,ARS,40500.0,8505.0,1200.0,50205.0
226,1000000225,1230,1,,20250805,09:56:58,2025-08-05,55,2399,FULFILLED,ARS,34020.0,7144.2,0.0,41164.2
227,1000000226,197,1,,20240716,19:12:34,2024-07-16,3115,3863,FULFILLED,ARS,29160.0,6123.6,1200.0,36483.6
228,1000000227,731,1,,20240717,23:54:57,2024-07-17,1940,3590,FULFILLED,ARS,35280.0,7408.8,1200.0,43888.8
229,1000000228,506,1,,20250327,04:05:29,2025-03-27,2901,3643,FULFILLED,ARS,35280.0,7408.8,900.0,43588.8
230,1000000229,751,2,2.0,20250410,13:54:59,2025-04-10,3016,2,CANCELLED,ARS,13500.0,2835.0,0.0,16335.0
231,1000000230,485,1,,20241229,11:56:27,2024-12-29,201,2337,FULFILLED,ARS,32400.0,6804.0,900.0,40104.0
232,1000000231,823,1,,20240608,16:32:56,2024-06-08,2287,1053,PAID,ARS,47250.0,9922.5,900.0,58072.5
233,1000000232,680,1,,20250221,21:34:52,2025-02-21,2906,2493,PAID,ARS,36936.0,7756.56,1200.0,45892.56
234,1000000233,417,1,,20241119,08:54:06,2024-11-19,531,3089,FULFILLED,ARS,15000.0,3150.0,900.0,19050.0
235,1000000234,677,1,,20250528,23:24:47,2025-05-28,1685,3201,FULFILLED,ARS,23520.0,4939.2,1200.0,29659.2
236,1000000235,1327,2,2.0,20241002,10:20:21,2024-10-02,2411,2,CANCELLED,ARS,21600.0,4536.0,0.0,26136.0
237,1000000236,593,2,1.0,20250104,07:17:21,2025-01-04,,1,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
238,1000000237,606,2,1.0,20241114,19:03:35,2024-11-14,1048,1,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
239,1000000238,137,2,2.0,20250322,06:27:32,2025-03-22,2139,2,PAID,ARS,21168.0,4445.28,0.0,25613.28
240,1000000239,487,1,,20240220,05:28:37,2024-02-20,1298,2633,FULFILLED,ARS,51660.0,10848.6,900.0,63408.6
241,1000000240,909,1,,20241020,17:29:14,2024-10-20,179,3062,REFUNDED,ARS,39000.0,8190.0,900.0,48090.0
242,1000000241,179,2,1.0,20241011,10:32:46,2024-10-11,2962,1,FULFILLED,ARS,59400.0,12474.0,0.0,71874.0
243,1000000242,183,1,,20250815,20:50:08,2025-08-15,1611,3013,CANCELLED,ARS,37044.0,7779.24,1200.0,46023.24
244,1000000243,536,1,,20250608,09:40:04,2025-06-08,2922,1823,FULFILLED,ARS,16500.0,3465.0,0.0,19965.0
245,1000000244,1341,2,1.0,20240913,02:03:43,2024-09-13,,1,FULFILLED,ARS,20520.0,4309.2,0.0,24829.2
246,1000000245,378,2,1.0,20250508,00:51:09,2025-05-08,,1,REFUNDED,ARS,40350.0,8473.5,0.0,48823.5
247,1000000246,548,1,,20250927,13:13:06,2025-09-27,476,1533,CANCELLED,ARS,61650.0,12946.5,0.0,74596.5
248,1000000247,757,1,,20241202,02:46:27,2024-12-02,116,4127,FULFILLED,ARS,15435.0,3241.35,900.0,19576.35
249,1000000248,522,2,4.0,20241026,11:08:17,2024-10-26,2139,4,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
250,1000000249,1384,2,3.0,20240419,07:55:19,2024-04-19,290,3,FULFILLED,ARS,39600.0,8316.0,0.0,47916.0
251,1000000250,473,1,,20240921,10:33:48,2024-09-21,1994,1839,FULFILLED,ARS,42525.0,8930.25,1500.0,52955.25
252,1000000251,1316,2,3.0,20240315,03:55:16,2024-03-15,1075,3,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0
253,1000000252,1356,2,1.0,20240302,17:29:06,2024-03-02,1674,1,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0
254,1000000253,266,1,,20250423,10:25:30,2025-04-23,597,2460,REFUNDED,ARS,46296.0,9722.16,0.0,56018.16
255,1000000254,1359,2,2.0,20241013,05:27:13,2024-10-13,1810,2,FULFILLED,ARS,21168.0,4445.28,0.0,25613.28
256,1000000255,843,1,,20240813,02:28:16,2024-08-13,1968,3929,FULFILLED,ARS,14700.0,3087.0,900.0,18687.0
257,1000000256,599,1,,20241001,05:52:27,2024-10-01,83,1101,FULFILLED,ARS,23520.0,4939.2,1200.0,29659.2
258,1000000257,1048,2,1.0,20250530,14:07:49,2025-05-30,723,1,FULFILLED,ARS,57900.0,12159.0,0.0,70059.0
259,1000000258,319,1,,20241226,23:32:30,2024-12-26,1480,4044,FULFILLED,ARS,28500.0,5985.0,900.0,35385.0
260,1000000259,846,1,,20250904,10:28:53,2025-09-04,661,1971,REFUNDED,ARS,25872.0,5433.12,1500.0,32805.12
261,1000000260,1491,1,,20241212,00:31:19,2024-12-12,3128,3535,FULFILLED,ARS,33000.0,6930.0,1200.0,41130.0
262,1000000261,79,1,,20250814,21:42:26,2025-08-14,1306,2362,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
263,1000000262,748,1,,20241118,19:38:35,2024-11-18,862,4051,FULFILLED,ARS,35280.0,7408.8,900.0,43588.8
264,1000000263,537,1,,20241231,19:25:31,2024-12-31,987,4142,PAID,ARS,40500.0,8505.0,900.0,49905.0
265,1000000264,303,2,2.0,20250819,08:26:01,2025-08-19,2401,2,PAID,ARS,57645.0,12105.45,0.0,69750.45
266,1000000265,1065,1,,20240427,04:48:14,2024-04-27,1988,2753,FULFILLED,ARS,52536.0,11032.56,900.0,64468.56
267,1000000266,606,1,,20250507,10:36:52,2025-05-07,2324,2854,FULFILLED,ARS,39195.0,8230.95,900.0,48325.95
268,1000000267,553,1,,20240229,01:23:56,2024-02-29,1948,2628,FULFILLED,ARS,27000.0,5670.0,1200.0,33870.0
269,1000000268,656,1,,20250314,10:48:01,2025-03-14,1668,1357,CANCELLED,ARS,11400.0,2394.0,0.0,13794.0
270,1000000269,786,1,,20241013,18:12:43,2024-10-13,54,2398,CANCELLED,ARS,69105.0,14512.05,0.0,83617.05
271,1000000270,663,2,1.0,20240216,09:33:22,2024-02-16,1839,1,FULFILLED,ARS,11760.0,2469.6,0.0,14229.6
272,1000000271,833,1,,20240212,23:19:32,2024-02-12,1046,2293,REFUNDED,ARS,71280.0,14968.8,1200.0,87448.8
273,1000000272,844,1,,20241025,21:34:38,2024-10-25,2889,2057,FULFILLED,ARS,26400.0,5544.0,1200.0,33144.0
274,1000000273,720,1,,20240301,21:39:25,2024-03-01,1437,1349,FULFILLED,ARS,35280.0,7408.8,900.0,43588.8
275,1000000274,169,2,1.0,20240928,05:34:23,2024-09-28,2353,1,FULFILLED,ARS,63690.0,13374.9,0.0,77064.9
276,1000000275,969,1,,20240621,23:19:57,2024-06-21,95,2854,FULFILLED,ARS,21600.0,4536.0,1200.0,27336.0
277,1000000276,268,2,4.0,20250526,19:31:40,2025-05-26,2908,4,PAID,ARS,24000.0,5040.0,0.0,29040.0
278,1000000277,122,2,1.0,20241014,06:28:37,2024-10-14,3023,1,FULFILLED,ARS,42000.0,8820.0,0.0,50820.0
279,1000000278,617,1,,20250304,17:56:56,2025-03-04,164,3837,FULFILLED,ARS,21600.0,4536.0,1500.0,27636.0
280,1000000279,608,1,,20250815,18:39:20,2025-08-15,1523,3264,CANCELLED,ARS,44100.0,9261.0,900.0,54261.0
281,1000000280,732,2,1.0,20240720,19:57:11,2024-07-20,1458,1,FULFILLED,ARS,27300.0,5733.0,0.0,33033.0
282,1000000281,211,1,,20250311,16:52:34,2025-03-11,600,3118,FULFILLED,ARS,43968.0,9233.28,900.0,54101.28
283,1000000282,475,1,,20241228,03:28:46,2024-12-28,432,2563,FULFILLED,ARS,19440.0,4082.4,900.0,24422.4
284,1000000283,949,1,,20250721,05:39:50,2025-07-21,1549,3708,FULFILLED,ARS,12825.0,2693.25,1200.0,16718.25
285,1000000284,426,2,2.0,20240309,13:44:42,2024-03-09,2971,2,FULFILLED,ARS,58500.0,12285.0,0.0,70785.0
286,1000000285,386,1,,20241030,22:12:14,2024-10-30,1037,2439,CANCELLED,ARS,15000.0,3150.0,1200.0,19350.0
287,1000000286,500,1,,20240711,04:57:19,2024-07-11,1798,3063,FULFILLED,ARS,29400.0,6174.0,1500.0,37074.0
288,1000000287,677,2,1.0,20250617,09:51:10,2025-06-17,1764,1,PAID,ARS,42750.0,8977.5,0.0,51727.5
289,1000000288,33,2,1.0,20250201,18:03:56,2025-02-01,2085,1,PAID,ARS,11760.0,2469.6,0.0,14229.6
290,1000000289,194,1,,20250226,16:12:11,2025-02-26,1296,4133,CANCELLED,ARS,73710.0,15479.1,1200.0,90389.1
291,1000000290,78,1,,20241104,11:56:09,2024-11-04,3031,3785,FULFILLED,ARS,85830.0,18024.3,1500.0,105354.3
292,1000000291,102,1,,20241017,15:01:08,2024-10-17,825,2992,PAID,ARS,47025.0,9875.25,0.0,56900.25
293,1000000292,1072,2,4.0,20250429,10:38:07,2025-04-29,2657,4,PAID,ARS,26670.0,5600.7,0.0,32270.7
294,1000000293,754,1,,20250821,17:47:42,2025-08-21,3164,2355,PAID,ARS,21600.0,4536.0,900.0,27036.0
295,1000000294,195,1,,20240422,11:27:50,2024-04-22,46,2148,CANCELLED,ARS,36000.0,7560.0,900.0,44460.0
296,1000000295,862,2,4.0,20250327,00:46:52,2025-03-27,433,4,REFUNDED,ARS,20520.0,4309.2,0.0,24829.2
297,1000000296,240,2,2.0,20240628,12:04:05,2024-06-28,491,2,PAID,ARS,15000.0,3150.0,0.0,18150.0
298,1000000297,682,2,1.0,20250811,01:05:27,2025-08-11,761,1,REFUNDED,ARS,44100.0,9261.0,0.0,53361.0
299,1000000298,849,2,1.0,20241104,05:51:55,2024-11-04,536,1,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0
300,1000000299,807,2,3.0,20240506,18:32:30,2024-05-06,,3,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
301,1000000300,901,1,,20241119,11:32:25,2024-11-19,,2275,FULFILLED,ARS,44160.0,9273.6,1200.0,54633.6
302,1000000301,61,1,,20240506,02:06:15,2024-05-06,,1367,PAID,ARS,24000.0,5040.0,0.0,29040.0
303,1000000302,1082,1,,20250807,18:57:52,2025-08-07,1246,2268,CANCELLED,ARS,56700.0,11907.0,900.0,69507.0
304,1000000303,1286,2,3.0,20240316,23:03:26,2024-03-16,3149,3,PAID,ARS,32400.0,6804.0,0.0,39204.0
305,1000000304,1416,1,,20240315,15:57:51,2024-03-15,1586,2938,FULFILLED,ARS,98077.5,20596.27,1200.0,119873.77
306,1000000305,979,1,,20250413,08:23:31,2025-04-13,2941,3685,FULFILLED,ARS,25200.0,5292.0,1200.0,31692.0
307,1000000306,800,1,,20240429,02:04:28,2024-04-29,959,1965,FULFILLED,ARS,69150.0,14521.5,0.0,83671.5
308,1000000307,800,1,,20240912,19:02:18,2024-09-12,920,4189,FULFILLED,ARS,13500.0,2835.0,1500.0,17835.0
309,1000000308,757,1,,20240327,22:35:18,2024-03-27,802,2362,PAID,ARS,13500.0,2835.0,1500.0,17835.0
310,1000000309,1194,2,1.0,20240409,03:44:55,2024-04-09,2964,1,CANCELLED,ARS,37800.0,7938.0,0.0,45738.0
311,1000000310,673,1,,20250104,06:32:45,2025-01-04,,2708,FULFILLED,ARS,21600.0,4536.0,1500.0,27636.0
312,1000000311,1266,2,2.0,20250107,14:43:16,2025-01-07,2233,2,PAID,ARS,29925.0,6284.25,0.0,36209.25
313,1000000312,7,2,2.0,20250223,16:09:03,2025-02-23,2850,2,FULFILLED,ARS,29925.0,6284.25,0.0,36209.25
314,1000000313,1040,2,3.0,20250519,21:05:53,2025-05-19,148,3,FULFILLED,ARS,59250.0,12442.5,0.0,71692.5
315,1000000314,873,1,,20241015,05:46:27,2024-10-15,1127,3426,FULFILLED,ARS,26760.0,5619.6,1200.0,33579.6
316,1000000315,1336,1,,20250505,03:09:01,2025-05-05,386,3181,FULFILLED,ARS,44175.0,9276.75,900.0,54351.75
317,1000000316,708,2,1.0,20250427,15:42:15,2025-04-27,1521,1,FULFILLED,ARS,59175.0,12426.75,0.0,71601.75
318,1000000317,380,1,,20240816,16:27:24,2024-08-16,4,1738,FULFILLED,ARS,29700.0,6237.0,1500.0,37437.0
319,1000000318,634,2,4.0,20241006,02:46:46,2024-10-06,2997,4,PAID,ARS,12600.0,2646.0,0.0,15246.0
320,1000000319,578,1,,20240420,06:29:45,2024-04-20,2574,3479,FULFILLED,ARS,11760.0,2469.6,1200.0,15429.6
321,1000000320,1479,1,,20250818,03:45:44,2025-08-18,2062,1513,FULFILLED,ARS,29250.0,6142.5,1200.0,36592.5
322,1000000321,1399,1,,20250802,08:12:50,2025-08-02,1855,4177,FULFILLED,ARS,77100.0,16191.0,1200.0,94491.0
323,1000000322,522,2,4.0,20241120,17:14:29,2024-11-20,2659,4,FULFILLED,ARS,30780.0,6463.8,0.0,37243.8
324,1000000323,247,2,1.0,20250401,23:13:07,2025-04-01,752,1,FULFILLED,ARS,45216.0,9495.36,0.0,54711.36
325,1000000324,96,2,4.0,20250111,15:52:32,2025-01-11,193,4,FULFILLED,ARS,57696.0,12116.16,0.0,69812.16
326,1000000325,798,2,2.0,20241014,13:04:08,2024-10-14,,2,FULFILLED,ARS,23760.0,4989.6,0.0,28749.6
327,1000000326,21,1,,20240616,15:06:25,2024-06-16,2288,3816,FULFILLED,ARS,69480.0,14590.8,0.0,84070.8
328,1000000327,1236,1,,20250109,08:07:28,2025-01-09,1582,2156,FULFILLED,ARS,24696.0,5186.16,1200.0,31082.16
329,1000000328,130,1,,20250210,21:56:23,2025-02-10,1458,3630,FULFILLED,ARS,66975.0,14064.75,1200.0,82239.75
330,1000000329,169,1,,20240315,11:29:09,2024-03-15,2389,2191,FULFILLED,ARS,35640.0,7484.4,1200.0,44324.4
331,1000000330,973,2,2.0,20241214,09:37:58,2024-12-14,2436,2,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
332,1000000331,1449,1,,20241224,08:30:16,2024-12-24,2195,2760,FULFILLED,ARS,55935.0,11746.35,900.0,68581.35
333,1000000332,210,1,,20250917,18:50:29,2025-09-17,3168,3676,PAID,ARS,50700.0,10647.0,1200.0,62547.0
334,1000000333,737,1,,20241216,07:27:44,2024-12-16,2218,3288,CANCELLED,ARS,12936.0,2716.56,900.0,16552.56
335,1000000334,1350,1,,20250507,03:30:02,2025-05-07,1764,2055,PAID,ARS,57720.0,12121.2,1500.0,71341.2
336,1000000335,170,1,,20240210,20:22:45,2024-02-10,1984,2424,FULFILLED,ARS,59910.0,12581.1,1200.0,73691.1
337,1000000336,217,1,,20240719,06:43:12,2024-07-19,2687,2792,FULFILLED,ARS,38400.0,8064.0,1500.0,47964.0
338,1000000337,254,1,,20240912,01:56:03,2024-09-12,2749,3434,FULFILLED,ARS,13500.0,2835.0,1500.0,17835.0
339,1000000338,1400,1,,20240322,09:06:07,2024-03-22,722,2649,REFUNDED,ARS,38220.0,8026.2,900.0,47146.2
340,1000000339,1213,1,,20250508,06:56:58,2025-05-08,1905,3198,CANCELLED,ARS,44100.0,9261.0,1200.0,54561.0
341,1000000340,1410,1,,20240805,18:48:50,2024-08-05,167,4045,FULFILLED,ARS,10800.0,2268.0,1200.0,14268.0
342,1000000341,128,2,2.0,20241221,11:45:16,2024-12-21,2350,2,FULFILLED,ARS,25200.0,5292.0,0.0,30492.0
343,1000000342,499,1,,20241006,10:08:07,2024-10-06,1440,1597,FULFILLED,ARS,14250.0,2992.5,900.0,18142.5
344,1000000343,494,1,,20240811,01:43:35,2024-08-11,2641,3679,FULFILLED,ARS,22140.0,4649.4,1200.0,27989.4
345,1000000344,755,1,,20240723,04:32:16,2024-07-23,561,3499,PAID,ARS,33000.0,6930.0,1500.0,41430.0
346,1000000345,518,1,,20240501,22:42:44,2024-05-01,359,3588,FULFILLED,ARS,34020.0,7144.2,0.0,41164.2
347,1000000346,1171,2,4.0,20250312,07:52:46,2025-03-12,261,4,PAID,ARS,34200.0,7182.0,0.0,41382.0
348,1000000347,1261,1,,20240818,17:55:12,2024-08-18,2085,2436,FULFILLED,ARS,44100.0,9261.0,900.0,54261.0
349,1000000348,468,2,4.0,20241115,02:49:32,2024-11-15,2981,4,FULFILLED,ARS,10260.0,2154.6,0.0,12414.6
350,1000000349,503,1,,20240829,01:03:26,2024-08-29,803,3647,FULFILLED,ARS,36000.0,7560.0,1200.0,44760.0
351,1000000350,1073,2,3.0,20240318,02:37:52,2024-03-18,863,3,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8
352,1000000351,997,2,1.0,20240503,23:42:15,2024-05-03,1525,1,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0
353,1000000352,435,1,,20250216,13:46:26,2025-02-16,1597,3441,FULFILLED,ARS,28350.0,5953.5,900.0,35203.5
354,1000000353,1401,2,4.0,20250508,12:58:38,2025-05-08,74,4,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0
355,1000000354,202,1,,20250509,11:09:10,2025-05-09,2684,2190,FULFILLED,ARS,13200.0,2772.0,1200.0,17172.0
356,1000000355,920,1,,20241209,11:32:22,2024-12-09,,1169,FULFILLED,ARS,40500.0,8505.0,1200.0,50205.0
357,1000000356,1101,1,,20250605,02:50:54,2025-06-05,,2468,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0
358,1000000357,305,1,,20240229,22:09:52,2024-02-29,1282,2211,FULFILLED,ARS,11760.0,2469.6,0.0,14229.6
359,1000000358,268,1,,20250708,15:28:42,2025-07-08,2452,3813,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0
360,1000000359,636,2,3.0,20240709,10:50:51,2024-07-09,3010,3,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0
361,1000000360,736,2,4.0,20240923,16:43:39,2024-09-23,3148,4,FULFILLED,ARS,51960.0,10911.6,0.0,62871.6
362,1000000361,938,1,,20250119,11:36:36,2025-01-19,1982,1223,FULFILLED,ARS,59160.0,12423.6,1200.0,72783.6
363,1000000362,356,1,,20240814,11:12:23,2024-08-14,2344,3337,PAID,ARS,36000.0,7560.0,0.0,43560.0
364,1000000363,544,1,,20240607,21:33:38,2024-06-07,874,1402,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0
365,1000000364,952,2,2.0,20250818,21:55:14,2025-08-18,3061,2,PAID,ARS,24696.0,5186.16,0.0,29882.16
366,1000000365,1016,1,,20250820,07:05:53,2025-08-20,2287,1394,REFUNDED,ARS,66600.0,13986.0,900.0,81486.0
367,1000000366,1183,1,,20250715,23:00:00,2025-07-15,1945,1445,FULFILLED,ARS,46305.0,9724.05,1500.0,57529.05
368,1000000367,1154,1,,20250419,10:14:53,2025-04-19,2955,2661,FULFILLED,ARS,27000.0,5670.0,900.0,33570.0
369,1000000368,1056,1,,20241102,23:28:33,2024-11-02,1505,3057,CANCELLED,ARS,21600.0,4536.0,1200.0,27336.0
370,1000000369,666,2,1.0,20241211,05:34:37,2024-12-11,1635,1,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0
371,1000000370,1010,2,2.0,20250818,16:20:56,2025-08-18,325,2,FULFILLED,ARS,29925.0,6284.25,0.0,36209.25
372,1000000371,977,1,,20240115,17:05:29,2024-01-15,1694,1665,FULFILLED,ARS,30000.0,6300.0,1200.0,37500.0
373,1000000372,172,1,,20240821,16:26:48,2024-08-21,683,2161,PAID,ARS,11970.0,2513.7,900.0,15383.7
374,1000000373,1179,1,,20240218,11:24:48,2024-02-18,1331,1958,PAID,ARS,12600.0,2646.0,900.0,16146.0
375,1000000374,1048,2,2.0,20250414,23:37:30,2025-04-14,3000,2,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0
376,1000000375,480,1,,20250624,14:50:30,2025-06-24,2379,3568,FULFILLED,ARS,14175.0,2976.75,900.0,18051.75
377,1000000376,164,2,2.0,20241215,01:03:23,2024-12-15,833,2,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5
378,1000000377,902,2,1.0,20240802,04:41:33,2024-08-02,1027,1,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0
379,1000000378,1096,1,,20250905,07:19:50,2025-09-05,254,1438,FULFILLED,ARS,39690.0,8334.9,1200.0,49224.9
380,1000000379,1208,1,,20250615,09:45:42,2025-06-15,1379,3800,FULFILLED,ARS,10800.0,2268.0,900.0,13968.0
381,1000000380,538,2,2.0,20240613,20:39:36,2024-06-13,,2,FULFILLED,ARS,56640.0,11894.4,0.0,68534.4
382,1000000381,695,1,,20250518,06:44:05,2025-05-18,1944,2399,FULFILLED,ARS,65520.0,13759.2,1500.0,80779.2
383,1000000382,766,1,,20240621,23:15:32,2024-06-21,1019,2817,FULFILLED,ARS,30000.0,6300.0,1500.0,37800.0
384,1000000383,295,2,2.0,20241120,17:17:56,2024-11-20,236,2,FULFILLED,ARS,42525.0,8930.25,0.0,51455.25
385,1000000384,864,1,,20250608,18:56:06,2025-06-08,1406,1701,PAID,ARS,35280.0,7408.8,0.0,42688.8
386,1000000385,314,2,2.0,20240511,06:59:21,2024-05-11,796,2,FULFILLED,ARS,75450.0,15844.5,0.0,91294.5
387,1000000386,299,2,1.0,20241023,00:50:57,2024-10-23,,1,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5
388,1000000387,786,1,,20250327,11:40:03,2025-03-27,2754,2281,FULFILLED,ARS,36000.0,7560.0,1200.0,44760.0
389,1000000388,356,1,,20240603,02:31:09,2024-06-03,2023,4013,FULFILLED,ARS,43500.0,9135.0,1200.0,53835.0
390,1000000389,792,1,,20240503,21:05:32,2024-05-03,413,3061,PAID,ARS,10260.0,2154.6,0.0,12414.6
391,1000000390,88,1,,20240316,05:40:23,2024-03-16,770,2073,FULFILLED,ARS,15750.0,3307.5,900.0,19957.5
392,1000000391,1426,1,,20240207,17:19:39,2024-02-07,,2342,REFUNDED,ARS,13500.0,2835.0,900.0,17235.0
393,1000000392,1,2,2.0,20240815,21:40:43,2024-08-15,1229,2,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0
394,1000000393,803,2,3.0,20240320,04:53:22,2024-03-20,1971,3,FULFILLED,ARS,11760.0,2469.6,0.0,14229.6
395,1000000394,589,1,,20250731,00:27:59,2025-07-31,1438,3930,PAID,ARS,38475.0,8079.75,900.0,47454.75
396,1000000395,1238,2,3.0,20240601,10:54:27,2024-06-01,2722,3,FULFILLED,ARS,37044.0,7779.24,0.0,44823.24
397,1000000396,293,1,,20240814,09:23:50,2024-08-14,1973,2039,FULFILLED,ARS,46980.0,9865.8,1200.0,58045.8
398,1000000397,882,1,,20250705,06:59:31,2025-07-05,2425,1492,FULFILLED,ARS,12000.0,2520.0,900.0,15420.0
399,1000000398,913,1,,20240329,05:52:21,2024-03-29,400,4168,REFUNDED,ARS,65280.0,13708.8,1200.0,80188.8
400,1000000399,960,2,2.0,20241003,15:43:00,2024-10-03,1347,2,FULFILLED,ARS,47400.0,9954.0,0.0,57354.0
401,1000000400,1084,2,1.0,20250313,03:19:03,2025-03-13,2362,1,FULFILLED,ARS,12600.0,2646.0,0.0,15246.0
402,1000000401,1411,2,2.0,20250624,15:21:47,2025-06-24,3100,2,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
403,1000000402,889,1,,20241219,02:19:07,2024-12-19,2167,2347,FULFILLED,ARS,35640.0,7484.4,1200.0,44324.4
404,1000000403,814,1,,20241214,05:29:57,2024-12-14,2030,2071,FULFILLED,ARS,45000.0,9450.0,1200.0,55650.0
405,1000000404,293,1,,20250312,03:49:21,2025-03-12,582,2497,FULFILLED,ARS,36840.0,7736.4,1500.0,46076.4
406,1000000405,1121,1,,20240819,15:05:48,2024-08-19,1877,1564,FULFILLED,ARS,65040.0,13658.4,1500.0,80198.4
407,1000000406,696,2,1.0,20240825,07:28:12,2024-08-25,1508,1,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5
408,1000000407,331,1,,20250626,15:49:31,2025-06-26,1707,3779,CANCELLED,ARS,25650.0,5386.5,0.0,31036.5
409,1000000408,106,1,,20241112,23:19:51,2024-11-12,1657,2897,PAID,ARS,30870.0,6482.7,900.0,38252.7
410,1000000409,918,2,2.0,20250903,09:29:14,2025-09-03,2640,2,CANCELLED,ARS,32400.0,6804.0,0.0,39204.0
411,1000000410,305,1,,20250720,07:48:11,2025-07-20,,3330,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8
412,1000000411,381,1,,20241108,18:46:04,2024-11-08,649,4104,PAID,ARS,38475.0,8079.75,1200.0,47754.75
413,1000000412,176,2,3.0,20241119,11:51:26,2024-11-19,,3,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
414,1000000413,1269,2,2.0,20240527,15:53:24,2024-05-27,2017,2,CANCELLED,ARS,24000.0,5040.0,0.0,29040.0
415,1000000414,128,1,,20250512,10:30:45,2025-05-12,,2300,FULFILLED,ARS,39450.0,8284.5,900.0,48634.5
416,1000000415,424,2,2.0,20250430,04:14:09,2025-04-30,2976,2,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0
417,1000000416,7,2,4.0,20250604,02:57:45,2025-06-04,788,4,CANCELLED,ARS,32340.0,6791.4,0.0,39131.4
418,1000000417,105,2,3.0,20240330,22:37:37,2024-03-30,2636,3,FULFILLED,ARS,26400.0,5544.0,0.0,31944.0
419,1000000418,1415,1,,20240627,18:10:46,2024-06-27,2354,1980,REFUNDED,ARS,38400.0,8064.0,900.0,47364.0
420,1000000419,283,1,,20240322,18:53:53,2024-03-22,2507,1937,FULFILLED,ARS,64410.0,13526.1,1500.0,79436.1
421,1000000420,1430,2,2.0,20241209,08:36:14,2024-12-09,176,2,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0
422,1000000421,673,1,,20240831,14:04:20,2024-08-31,140,3827,FULFILLED,ARS,32400.0,6804.0,1200.0,40404.0
423,1000000422,1419,1,,20250222,19:59:29,2025-02-22,1921,3924,FULFILLED,ARS,55500.0,11655.0,900.0,68055.0
